
1 明石信道　
6月25日	tfidf:0.00610972365067
提唱	tfidf:0.00610972365067
優秀	tfidf:0.00610972365067
愛読	tfidf:0.00610972365067
文章	tfidf:0.00610972365067
様々	tfidf:0.00610972365067
刺激	tfidf:0.00610972365067
教鞭	tfidf:0.00586998697909
対象	tfidf:0.00586998697909
誘い	tfidf:0.00586998697909
重要性	tfidf:0.00566231762819
周辺	tfidf:0.0054791402788
元	tfidf:0.0054791402788
夫婦	tfidf:0.0054791402788
冬	tfidf:0.00531528255616
自由	tfidf:0.00531528255616
大野村	tfidf:0.00516705521588
言葉	tfidf:0.00516705521588
先輩	tfidf:0.00516705521588
昭和28年	tfidf:0.00503173425633
度	tfidf:0.00490725104066
若さ	tfidf:0.00490725104066
要職	tfidf:0.00490725104066
19年	tfidf:0.00490725104066
自身	tfidf:0.00490725104066
村	tfidf:0.00485669889035
主宰	tfidf:0.00479199758475
事務	tfidf:0.00479199758475
明治44年	tfidf:0.00458432823385
以降	tfidf:0.00440115088447
10	tfidf:0.00440115088447
専念	tfidf:0.0043170650038
表彰	tfidf:0.0043170650038
両親	tfidf:0.0043170650038
居	tfidf:0.0043170650038
16年	tfidf:0.00423729316182
評価	tfidf:0.00423729316182
明治35年	tfidf:0.00416141421288
明治15年	tfidf:0.00416141421288
入選	tfidf:0.00416141421288
子	tfidf:0.00416141421288
道南	tfidf:0.00416141421288
春	tfidf:0.00416141421288
大正6年	tfidf:0.00408906582154
大正5年	tfidf:0.00408906582154
昭和4年	tfidf:0.00408906582154
学	tfidf:0.00408906582154
創刊	tfidf:0.00408906582154
作家	tfidf:0.00408906582154
昭和13年	tfidf:0.00395374486199
非常	tfidf:0.0038902580898
雑誌	tfidf:0.0038902580898
大正7年	tfidf:0.0038902580898
文学	tfidf:0.0037705675126
退職	tfidf:0.00355571473114
昭和3年	tfidf:0.00355571473114
13年	tfidf:0.00355571473114
心	tfidf:0.00345848244967
地方	tfidf:0.00328055033276
自分	tfidf:0.00328055033276
開設	tfidf:0.00319867827446
功績	tfidf:0.00304682995476
たち	tfidf:0.0030110764272
7月	tfidf:0.00294194460361
10年	tfidf:0.00294194460361
作品	tfidf:0.00290849793919
指導	tfidf:0.00290849793919
札幌	tfidf:0.00281226869546
現在	tfidf:0.00278147145238
長	tfidf:0.00275127225198
日	tfidf:0.00272164830957
東京	tfidf:0.00270072010167
就任	tfidf:0.00269257811826
一	tfidf:0.00255485899332
数	tfidf:0.00250301386071
初代	tfidf:0.0024777253368
北海道	tfidf:0.00235604089066
学校	tfidf:0.00224517209579
卒業	tfidf:0.00173427930112
者	tfidf:0.00168830915766
生涯	tfidf:0.00164365891523
こと	tfidf:0.00163144828218
享年	tfidf:0.00161458872392
人	tfidf:0.00157197756656
生まれる。	tfidf:0.00157197756656
翌年	tfidf:0.00145073100128
よう	tfidf:0.00143782462055
年	tfidf:0.00139973594246
当時	tfidf:0.00139973594246
の	tfidf:0.00105270087043
函館	tfidf:0.000921665595208
時	tfidf:0.000828811774132
後	tfidf:0.000633134988438
	tfidf:0.0


89 日下部久太郎

日下部	tfidf:0.0870671503289
海運	tfidf:0.0657748483732
日下部久太郎	tfidf:0.0348268601316
船舶	tfidf:0.0246225656531
汽船	tfidf:0.0211253637553
暴騰	tfidf:0.0174134300658
価	tfidf:0.0174134300658
同社	tfidf:0.0172294673894
株式会社	tfidf:0.0171581116728
用船	tfidf:0.0153033929864
神戸	tfidf:0.014408047576
売買	tfidf:0.0131933559071
回漕	tfidf:0.01251407569
資産	tfidf:0.0119590633406
業者	tfidf:0.0119590633406
船主	tfidf:0.0114898070854
業	tfidf:0.0112010390758
合名会社	tfidf:0.0110833188278
海運業	tfidf:0.0110833188278
界	tfidf:0.010770581784
業務	tfidf:0.0104040386107
物産	tfidf:0.010113901077
隻	tfidf:0.00960536505067
進出	tfidf:0.00960536505067
創立	tfidf:0.00873812459743
釧路市	tfidf:0.00870671503289
在	tfidf:0.00870671503289
毎	tfidf:0.00870671503289
坂丸村	tfidf:0.00870671503289
会社経営	tfidf:0.00870671503289
函館運送	tfidf:0.00870671503289
3階建て	tfidf:0.00870671503289
浜根	tfidf:0.00870671503289
昔日	tfidf:0.00870671503289
出資者	tfidf:0.00870671503289
吉衛門	tfidf:0.00870671503289
配	tfidf:0.00870671503289
万世	tfidf:0.00870671503289
釧路町	tfidf:0.00870671503289
仲立	tfidf:0.00870671503289
羽島市	tfidf:0.00870671503289
転換期	tfidf:0.00870671503289
美濃	tfidf:0.00870671503289
肥料	tfidf:0.00870671503289
暴落	tfidf:0.00870671503289
7770	tfidf:0.00870671503289
送り込み	tfidf:0.00870671503289
総トン数	tfidf:0.00870671503289
船	tfidf:0.00863776429278
大正6年	tfidf:0.00800386399771
支店	tfidf:0.00800386399771
失敗	tfidf:0.00800386399771
大成功	tfidf:0.00765169649322
改組	tfidf:0.00765169649322
入居	tfidf:0.00765169649322
好況	tfidf:0.00765169649322
久太郎	tfidf:0.00765169649322
全滅	tfidf:0.00765169649322
背景	tfidf:0.00765169649322
83年	tfidf:0.00765169649322
17	tfidf:0.00765169649322
岐阜市	tfidf:0.00765169649322
上昇	tfidf:0.00765169649322
陸運	tfidf:0.00765169649322
夏季	tfidf:0.00765169649322
明確	tfidf:0.00765169649322
代弁	tfidf:0.00765169649322
関連	tfidf:0.00765169649322
営業	tfidf:0.00726973292673
名	tfidf:0.00710158225271
1階	tfidf:0.00703455020995
巧み	tfidf:0.00703455020995
米相場	tfidf:0.00703455020995
一日	tfidf:0.00703455020995
少壮	tfidf:0.00703455020995
第一次世界大戦	tfidf:0.00703455020995
例外	tfidf:0.00703455020995
形態	tfidf:0.00703455020995
新造	tfidf:0.00703455020995
転身	tfidf:0.00703455020995
顕著	tfidf:0.00703455020995
貢献	tfidf:0.00686324466913
閉店	tfidf:0.00659667795356
移行	tfidf:0.00659667795356
22	tfidf:0.00659667795356
提携	tfidf:0.00659667795356
危機	tfidf:0.00659667795356
本拠地	tfidf:0.00659667795356
大戦	tfidf:0.00659667795356
鉄筋	tfidf:0.00659667795356
仲	tfidf:0.00659667795356
3階	tfidf:0.00659667795356
おもに	tfidf:0.00625703784501
維持	tfidf:0.00625703784501
トン	tfidf:0.00625703784501
終結	tfidf:0.00625703784501
庄屋	tfidf:0.00625703784501
4年後	tfidf:0.00625703784501
第二次世界大戦	tfidf:0.00625703784501
代表社員	tfidf:0.00625703784501
個人	tfidf:0.00625703784501
合資会社	tfidf:0.00597953167029
経済的	tfidf:0.00597953167029
五島	tfidf:0.00597953167029
本州	tfidf:0.00597953167029
積	tfidf:0.00597953167029
北洋	tfidf:0.00597953167029
本社	tfidf:0.00597953167029
商号	tfidf:0.0057449035427
愛	tfidf:0.0057449035427
44年	tfidf:0.0057449035427
処	tfidf:0.0057449035427
造船	tfidf:0.0057449035427
不況	tfidf:0.0057449035427
海陸	tfidf:0.00554165941389
社員	tfidf:0.00554165941389
従来	tfidf:0.00536238538702
主任	tfidf:0.00536238538702
一族	tfidf:0.00536238538702
日	tfidf:0.00532730551919
ビル	tfidf:0.00520201930535
東浜町	tfidf:0.00520201930535
変更	tfidf:0.00520201930535
手腕	tfidf:0.00520201930535
退社	tfidf:0.00505695053852
解散	tfidf:0.00505695053852
盛ん	tfidf:0.00505695053852
事務所	tfidf:0.00505695053852
米穀	tfidf:0.00492451313062
二男	tfidf:0.00492451313062
昭和28年	tfidf:0.00492451313062
昭和24年	tfidf:0.00492451313062
出発	tfidf:0.00492451313062
志	tfidf:0.00492451313062
状態	tfidf:0.00492451313062
信用	tfidf:0.00480268252534
拡張	tfidf:0.00480268252534
部門	tfidf:0.00480268252534
一つ	tfidf:0.00480268252534
9	tfidf:0.00480268252534
点	tfidf:0.00480268252534
設立	tfidf:0.00480114779366
魯漁	tfidf:0.00468988500303
機会	tfidf:0.00468988500303
2階	tfidf:0.00468988500303
明治26年	tfidf:0.00458487302208
産業	tfidf:0.00448664087423
軒	tfidf:0.00439436595518
21年	tfidf:0.00439436595518
兼	tfidf:0.00439436595518
取締役	tfidf:0.00430736684735
勃発	tfidf:0.00430736684735
北海	tfidf:0.00430736684735
購入	tfidf:0.00422507275105
傍ら	tfidf:0.00422507275105
明治4年	tfidf:0.00414700076568
明治35年	tfidf:0.00407273871976
北	tfidf:0.00407273871976
主	tfidf:0.00400193199886
大正10年	tfidf:0.00400193199886
大正3年	tfidf:0.00400193199886
組織	tfidf:0.00393427330392
40年	tfidf:0.00393427330392
計画	tfidf:0.00386949459096
漁場	tfidf:0.00380736065714
万	tfidf:0.00380736065714
末広町	tfidf:0.00347994607629
他	tfidf:0.00343162233456
部	tfidf:0.00333934741551
調査	tfidf:0.00329522635482
世界	tfidf:0.00329522635482
戦後	tfidf:0.00325234830769
日本	tfidf:0.00324612306377
12年	tfidf:0.00321064515063
全国	tfidf:0.00321064515063
9月	tfidf:0.00317005421139
社長	tfidf:0.0031305177024
開業	tfidf:0.0030177201801
会社	tfidf:0.00294691345919
家	tfidf:0.00289079802783
7月	tfidf:0.00287925476426
11月	tfidf:0.00281447605129
5年	tfidf:0.00278309205251
大正	tfidf:0.00275234211747
15年	tfidf:0.00275234211747
3	tfidf:0.00272220113224
商	tfidf:0.00272220113224
多く	tfidf:0.0026636527596
自ら	tfidf:0.0026636527596
6月	tfidf:0.00263520202442
道	tfidf:0.0025798479237
事業	tfidf:0.00247483594275
数	tfidf:0.00244967718788
ため	tfidf:0.00167375275972
生涯	tfidf:0.00160863421993
函館	tfidf:0.00157854522223
翌年	tfidf:0.00141981740308
もの	tfidf:0.00136990899696
年	tfidf:0.00136990899696
当時	tfidf:0.00136990899696
これ	tfidf:0.00133352312047
中	tfidf:0.00125185993403
北海道	tfidf:0.00115291803097
後	tfidf:0.000619643527497
こと	tfidf:0.000532227927671
	tfidf:0.0


90 久慈 次郎

久慈	tfidf:0.066824057067
塁	tfidf:0.0251996113507
久慈次郎	tfidf:0.0226369706177
チーム	tfidf:0.0207841499315
捕手	tfidf:0.0190925877334
牽制球	tfidf:0.018899708513
早大	tfidf:0.0152699322289
主将	tfidf:0.0129797983724
日米野球	tfidf:0.0125998056753
走者	tfidf:0.0125998056753
東京巨人軍	tfidf:0.0125998056753
クジ	tfidf:0.0125998056753
水原茂	tfidf:0.0125998056753
投球	tfidf:0.0125998056753
野球	tfidf:0.0116401559447
打席	tfidf:0.011073049771
大リーグ	tfidf:0.011073049771
打者	tfidf:0.011073049771
倶楽部	tfidf:0.0106896645159
球場	tfidf:0.0101799548192
具	tfidf:0.0101799548192
リード	tfidf:0.0101799548192
オーシャン	tfidf:0.0101799548192
チャンス	tfidf:0.00954629386671
函館水電	tfidf:0.00954629386671
会議	tfidf:0.00826465622821
開店	tfidf:0.00731809802601
員	tfidf:0.00671178080119
姿	tfidf:0.00635924764879
身の丈	tfidf:0.00629990283767
沢村栄治	tfidf:0.00629990283767
無死	tfidf:0.00629990283767
バッター	tfidf:0.00629990283767
こめかみ	tfidf:0.00629990283767
…。	tfidf:0.00629990283767
7分	tfidf:0.00629990283767
フライ	tfidf:0.00629990283767
100円	tfidf:0.00629990283767
開票	tfidf:0.00629990283767
午後9時	tfidf:0.00629990283767
ノッポ	tfidf:0.00629990283767
ファール	tfidf:0.00629990283767
両年	tfidf:0.00629990283767
押川清	tfidf:0.00629990283767
臨時列車	tfidf:0.00629990283767
交通局	tfidf:0.00629990283767
社会人野球	tfidf:0.00629990283767
直撃	tfidf:0.00629990283767
運命の日	tfidf:0.00629990283767
スタルヒン	tfidf:0.00629990283767
北上川	tfidf:0.00629990283767
打線	tfidf:0.00629990283767
むこう	tfidf:0.00629990283767
市民運動	tfidf:0.00629990283767
参列	tfidf:0.00629990283767
おまけ	tfidf:0.00629990283767
白羽の矢	tfidf:0.00629990283767
ピンチ	tfidf:0.00629990283767
新米	tfidf:0.00629990283767
飛球	tfidf:0.00629990283767
ホームラン	tfidf:0.00629990283767
中津川	tfidf:0.00629990283767
40円	tfidf:0.00629990283767
追従	tfidf:0.00629990283767
球	tfidf:0.00629990283767
ベーブルース	tfidf:0.00629990283767
邪	tfidf:0.00629990283767
鋭さ	tfidf:0.00629990283767
がふ	tfidf:0.00629990283767
42才	tfidf:0.00629990283767
支流	tfidf:0.00629990283767
加賀野	tfidf:0.00629990283767
三原脩	tfidf:0.00629990283767
8月21日	tfidf:0.00629990283767
沿道	tfidf:0.00629990283767
引手あまた	tfidf:0.00629990283767
橋戸信	tfidf:0.00629990283767
久慈市	tfidf:0.00629990283767
選挙活動	tfidf:0.00629990283767
敬遠	tfidf:0.00629990283767
選球眼	tfidf:0.00629990283767
母体	tfidf:0.00629990283767
上部	tfidf:0.00629990283767
り方	tfidf:0.00629990283767
上役	tfidf:0.00629990283767
500円	tfidf:0.00629990283767
名将	tfidf:0.00629990283767
お家芸	tfidf:0.00629990283767
汐見	tfidf:0.00629990283767
ポン	tfidf:0.00629990283767
ゲーリック	tfidf:0.00629990283767
大会	tfidf:0.00623334805884
外	tfidf:0.00589380911648
運動	tfidf:0.00579134212169
1	tfidf:0.00554160961048
日本チーム	tfidf:0.00553652488551
3位	tfidf:0.00553652488551
39回	tfidf:0.00553652488551
主要	tfidf:0.00553652488551
全日本	tfidf:0.00553652488551
三塁	tfidf:0.00553652488551
伝説	tfidf:0.00553652488551
自軍	tfidf:0.00553652488551
めど	tfidf:0.00553652488551
選抜チーム	tfidf:0.00553652488551
二塁	tfidf:0.00553652488551
カバー	tfidf:0.00553652488551
復旧	tfidf:0.00553652488551
尺	tfidf:0.00553652488551
ホームベース	tfidf:0.00553652488551
申し出	tfidf:0.00553652488551
ベース	tfidf:0.00553652488551
巨人	tfidf:0.00553652488551
畔	tfidf:0.00553652488551
創設者	tfidf:0.00553652488551
円熟	tfidf:0.00553652488551
プロ野球	tfidf:0.00553652488551
破格	tfidf:0.00553652488551
秀	tfidf:0.00553652488551
寸	tfidf:0.00553652488551
上	tfidf:0.00510818148666
給料	tfidf:0.00508997740962
隆造	tfidf:0.00508997740962
指示	tfidf:0.00508997740962
一塁	tfidf:0.00508997740962
人として	tfidf:0.00508997740962
エース	tfidf:0.00508997740962
千代台	tfidf:0.00508997740962
都市対抗野球大会	tfidf:0.00508997740962
大洋	tfidf:0.00508997740962
天才	tfidf:0.00508997740962
盛岡市	tfidf:0.00508997740962
瞬間	tfidf:0.00508997740962
2	tfidf:0.0050572368984
他	tfidf:0.00496602615376
エピソード	tfidf:0.00477314693336
・	tfidf:0.00477314693336
編成	tfidf:0.00477314693336
名門	tfidf:0.00477314693336
投手	tfidf:0.00477314693336
正確	tfidf:0.00477314693336
プレー	tfidf:0.00477314693336
月給	tfidf:0.00477314693336
大日本	tfidf:0.00477314693336
000	tfidf:0.00477314693336
忌	tfidf:0.00477314693336
入部	tfidf:0.00452739412354
盛岡	tfidf:0.00452739412354
運命	tfidf:0.00452739412354
1度	tfidf:0.00452739412354
野球部	tfidf:0.00452739412354
真面目	tfidf:0.00452739412354
遺体	tfidf:0.00452739412354
正面	tfidf:0.00452739412354
勧め	tfidf:0.00452739412354
8月19日	tfidf:0.00452739412354
補欠選挙	tfidf:0.00452739412354
対戦	tfidf:0.00452739412354
取り	tfidf:0.00452739412354
5番	tfidf:0.00452739412354
分	tfidf:0.00452739412354
一端	tfidf:0.00432659945747
スタート	tfidf:0.00432659945747
7回	tfidf:0.00432659945747
待遇	tfidf:0.00432659945747
参加	tfidf:0.00431522392272
たち	tfidf:0.00426458621738
店	tfidf:0.00416667484608
橋本	tfidf:0.00415682998629
要請	tfidf:0.00415682998629
右	tfidf:0.00415682998629
途	tfidf:0.00415682998629
別れ	tfidf:0.00415682998629
横	tfidf:0.00415682998629
葬儀	tfidf:0.00415682998629
対	tfidf:0.00415682998629
スポーツ	tfidf:0.0040097689812
声	tfidf:0.0040097689812
社員	tfidf:0.0040097689812
永遠	tfidf:0.0040097689812
首	tfidf:0.0040097689812
死後	tfidf:0.0040097689812
筆	tfidf:0.0040097689812
聖	tfidf:0.00388005198158
クラブ	tfidf:0.00388005198158
係	tfidf:0.00388005198158
像	tfidf:0.00388005198158
理解	tfidf:0.00388005198158
次郎	tfidf:0.00376401617138
ここに	tfidf:0.00376401617138
昭和52年	tfidf:0.00376401617138
の	tfidf:0.00372734944762
退社	tfidf:0.00365904901301
直前	tfidf:0.00365904901301
永眠	tfidf:0.00365904901301
先輩	tfidf:0.00365904901301
ひとつ	tfidf:0.00365904901301
人柄	tfidf:0.00365904901301
誰	tfidf:0.00347506874355
見事	tfidf:0.00347506874355
来日	tfidf:0.00347506874355
本格的	tfidf:0.00347506874355
自身	tfidf:0.00347506874355
火災	tfidf:0.00347506874355
活躍	tfidf:0.0033714912656
早稲田大学	tfidf:0.00331746869549
足	tfidf:0.00324639102904
類	tfidf:0.00324639102904
社会	tfidf:0.0031796238244
兼	tfidf:0.0031796238244
死	tfidf:0.0031796238244
火	tfidf:0.0031796238244
前身	tfidf:0.00305712863154
誕生	tfidf:0.00305712863154
よう	tfidf:0.00305458556501
函館市	tfidf:0.00303195232325
昭和6年	tfidf:0.00294690455824
春	tfidf:0.00294690455824
今日	tfidf:0.00289567106085
記録	tfidf:0.00289567106085
1年	tfidf:0.00289567106085
昭和14年	tfidf:0.00289567106085
創設	tfidf:0.0028467153752
非常	tfidf:0.0027548854094
8	tfidf:0.0027548854094
代	tfidf:0.0027548854094
人生	tfidf:0.0027548854094
街	tfidf:0.00271169079139
4	tfidf:0.00271169079139
最後	tfidf:0.00267012655353
昭和2年	tfidf:0.00267012655353
営業	tfidf:0.00263007408197
大正11年	tfidf:0.00263007408197
中学	tfidf:0.00259142725399
完成	tfidf:0.00255409074333
市民	tfidf:0.00244912358496
当選	tfidf:0.00241624587224
アメリカ	tfidf:0.00238432127216
場	tfidf:0.00238432127216
とき	tfidf:0.00232312099555
全国	tfidf:0.00232312099555
氏	tfidf:0.00232312099555
5	tfidf:0.0022651433155
9年	tfidf:0.00223726026706
人	tfidf:0.00222639113501
大火	tfidf:0.00221006575981
8月	tfidf:0.00221006575981
勤務	tfidf:0.00221006575981
ここ	tfidf:0.00218352660608
さ	tfidf:0.00215761196136
昭和9年	tfidf:0.00213229310869
尽力	tfidf:0.00203646560099
札幌	tfidf:0.00199150745725
3	tfidf:0.00196969839635
それ	tfidf:0.00196969839635
自ら	tfidf:0.00192733465094
一	tfidf:0.00180922283337
初代	tfidf:0.0017546006515
時代	tfidf:0.00171963512472
同年	tfidf:0.00166918409385
ら	tfidf:0.00157472724169
名	tfidf:0.00128461991741
的	tfidf:0.00127308764883
卒業	tfidf:0.00122812950509
者	tfidf:0.00119557575813
生涯	tfidf:0.00116395669878
もの	tfidf:0.000991222699342
年	tfidf:0.000991222699342
後	tfidf:0.000896708805211
函館	tfidf:0.000815846610295
こと	tfidf:0.000770206494449
	tfidf:0.0


91 工藤 富次郎

唱歌	tfidf:0.0544791597772
音楽	tfidf:0.0527367699017
富次郎	tfidf:0.0478777580576
演奏	tfidf:0.0239644547781
アポロ	tfidf:0.0239388790288
音楽会	tfidf:0.0220080927997
児童	tfidf:0.020638178169
高等女学校	tfidf:0.0195755898294
オルガン	tfidf:0.0159592526859
師範学校	tfidf:0.0150255353293
高女	tfidf:0.0146720618665
工藤	tfidf:0.0130503932196
教育	tfidf:0.0120106055881
コンクール	tfidf:0.0119822273891
教師	tfidf:0.0108872598672
生徒	tfidf:0.0105473539803
着任	tfidf:0.0102711273867
教授	tfidf:0.00979404824037
達	tfidf:0.00956273516033
音声	tfidf:0.00907985996287
藤女子	tfidf:0.00907985996287
買い	tfidf:0.00907985996287
競演	tfidf:0.00907985996287
調べ	tfidf:0.00907985996287
人心	tfidf:0.00907985996287
かけがえ	tfidf:0.00907985996287
軌跡	tfidf:0.00907985996287
各校	tfidf:0.00907985996287
破産	tfidf:0.00907985996287
大阪池田	tfidf:0.00907985996287
通俗的	tfidf:0.00907985996287
高尚	tfidf:0.00907985996287
情操	tfidf:0.00907985996287
音楽堂	tfidf:0.00907985996287
36才	tfidf:0.00907985996287
反面	tfidf:0.00907985996287
請求	tfidf:0.00907985996287
演習	tfidf:0.00907985996287
家風	tfidf:0.00907985996287
雑話	tfidf:0.00907985996287
牧歌	tfidf:0.00907985996287
秋季	tfidf:0.00907985996287
おおらか	tfidf:0.00907985996287
見当	tfidf:0.00907985996287
醸成	tfidf:0.00907985996287
教本	tfidf:0.00907985996287
大金持ち	tfidf:0.00907985996287
札幌大谷	tfidf:0.00907985996287
温か	tfidf:0.00907985996287
むるもの	tfidf:0.00907985996287
音楽的	tfidf:0.00907985996287
支柱	tfidf:0.00907985996287
春季	tfidf:0.00907985996287
会	tfidf:0.00873972288733
札幌	tfidf:0.00861089891038
彼	tfidf:0.00834688674047
28才	tfidf:0.00797962634293
楽譜	tfidf:0.00797962634293
歌唱	tfidf:0.00797962634293
合唱曲	tfidf:0.00797962634293
出演者	tfidf:0.00797962634293
実態	tfidf:0.00797962634293
らし	tfidf:0.00797962634293
歌曲	tfidf:0.00797962634293
動向	tfidf:0.00797962634293
先物	tfidf:0.00797962634293
バイオリン	tfidf:0.00797962634293
洋楽	tfidf:0.00797962634293
早々	tfidf:0.00797962634293
東京音楽学校	tfidf:0.00797962634293
音楽教育	tfidf:0.00797962634293
教材	tfidf:0.00797962634293
聴衆	tfidf:0.00797962634293
割り	tfidf:0.00797962634293
株	tfidf:0.00797962634293
責任者	tfidf:0.00797962634293
調和	tfidf:0.00797962634293
活用	tfidf:0.00733603093324
出して	tfidf:0.00733603093324
気象	tfidf:0.00733603093324
二部	tfidf:0.00733603093324
定期	tfidf:0.00733603093324
高潔	tfidf:0.00733603093324
斡旋	tfidf:0.00733603093324
借金	tfidf:0.00733603093324
大泊	tfidf:0.00733603093324
甲種	tfidf:0.00733603093324
青春	tfidf:0.00733603093324
学内	tfidf:0.00733603093324
啓蒙	tfidf:0.006879392723
動き	tfidf:0.006879392723
要領	tfidf:0.006879392723
批判	tfidf:0.006879392723
担当	tfidf:0.00678346932746
開催	tfidf:0.00678346932746
風俗	tfidf:0.0065251966098
発表	tfidf:0.00644899149998
一大	tfidf:0.0062357973133
NHK	tfidf:0.0062357973133
放送	tfidf:0.00599111369453
七飯町	tfidf:0.00599111369453
北海道文化賞	tfidf:0.00599111369453
内容	tfidf:0.00599111369453
8年間	tfidf:0.00599111369453
区内	tfidf:0.00577915910306
師範	tfidf:0.00577915910306
元	tfidf:0.00559220190361
論文	tfidf:0.00559220190361
継続	tfidf:0.00542496298986
法	tfidf:0.00542496298986
論	tfidf:0.00542496298986
高	tfidf:0.00542496298986
教諭	tfidf:0.00542496298986
旭川	tfidf:0.00542496298986
公会堂	tfidf:0.00542496298986
解散	tfidf:0.00527367699017
歌	tfidf:0.00527367699017
感銘	tfidf:0.00527367699017
事情	tfidf:0.00527367699017
化	tfidf:0.00527367699017
転勤	tfidf:0.00527367699017
昭和24年	tfidf:0.00513556369336
昭和28年	tfidf:0.00513556369336
実家	tfidf:0.00513556369336
表現	tfidf:0.00513556369336
見事	tfidf:0.00500851177642
庁	tfidf:0.00500851177642
校	tfidf:0.00500851177642
亀田	tfidf:0.00489088007459
西	tfidf:0.00489088007459
2回	tfidf:0.00489088007459
改良	tfidf:0.00489088007459
北海道	tfidf:0.0048093152149
展開	tfidf:0.00478136758017
著書	tfidf:0.00478136758017
一時	tfidf:0.00458269592468
西洋	tfidf:0.00458269592468
情熱	tfidf:0.00458269592468
赴任	tfidf:0.00458269592468
北海	tfidf:0.00449196828367
普及	tfidf:0.00449196828367
明治42年	tfidf:0.00432472936993
当時	tfidf:0.00428585814763
業績	tfidf:0.0042472846649
明治15年	tfidf:0.0042472846649
はじめ	tfidf:0.0042472846649
故郷	tfidf:0.0042472846649
かたわら	tfidf:0.00417344337024
先生	tfidf:0.00417344337024
主	tfidf:0.00417344337024
大正9年	tfidf:0.00410288501695
昭和7年	tfidf:0.00403533007343
必要	tfidf:0.00403533007343
1回	tfidf:0.00397053325673
雑誌	tfidf:0.00397053325673
中学校	tfidf:0.00397053325673
大正7年	tfidf:0.00397053325673
結成	tfidf:0.00384837287397
昭和2年	tfidf:0.00384837287397
立	tfidf:0.00379064645465
方	tfidf:0.00379064645465
高校	tfidf:0.00379064645465
的	tfidf:0.00366972566711
大正2年	tfidf:0.00357869186319
科	tfidf:0.00352984796054
役	tfidf:0.00348246230475
大正8年	tfidf:0.00348246230475
樺太	tfidf:0.00343645034146
場	tfidf:0.00343645034146
世界	tfidf:0.00343645034146
協会	tfidf:0.00334824422851
氏	tfidf:0.00334824422851
全国	tfidf:0.00334824422851
勤務	tfidf:0.00318530112683
参加	tfidf:0.00310970104907
さ	tfidf:0.00310970104907
10年	tfidf:0.00300265139701
作品	tfidf:0.00296851456333
以後	tfidf:0.00296851456333
指導	tfidf:0.00296851456333
よう	tfidf:0.00293498803495
手	tfidf:0.00290236742619
研究	tfidf:0.00287029963679
区	tfidf:0.00283886689505
界	tfidf:0.00280804453655
郡	tfidf:0.00263471232708
受賞	tfidf:0.00233621672152
の	tfidf:0.00214884653869
長男	tfidf:0.00181841396524
卒業	tfidf:0.00177006601686
ため	tfidf:0.00174548502085
日本	tfidf:0.00169262131183
等	tfidf:0.00149394965634
翌年	tfidf:0.00148066672036
年	tfidf:0.00142861938254
こと	tfidf:0.001110075392
函館	tfidf:0.000940684091617
	tfidf:0.0


92 邦 かめすけ

マンガ	tfidf:0.0832082415898
邦	tfidf:0.0473405112547
漫画	tfidf:0.0283508542357
かめ	tfidf:0.0208020603974
漫画家	tfidf:0.0191242737432
連載	tfidf:0.0178505110445
4コママンガ	tfidf:0.0157801704182
メンバー	tfidf:0.0150656699376
近藤日出造	tfidf:0.013868040265
風刺	tfidf:0.013868040265
巴	tfidf:0.0133878832834
工業高等学校	tfidf:0.0127495158288
氏	tfidf:0.0116380351115
一家	tfidf:0.0110722317471
さん	tfidf:0.0110722317471
こ	tfidf:0.0108373856755
さ	tfidf:0.0108088919223
市立函館病院	tfidf:0.0104121424208
ん	tfidf:0.0100437799584
市政	tfidf:0.00971886123937
発足	tfidf:0.00916528690706
人柄	tfidf:0.00916528690706
判別	tfidf:0.00789008520911
重美	tfidf:0.00789008520911
肖像画	tfidf:0.00789008520911
鼻	tfidf:0.00789008520911
悪臭	tfidf:0.00789008520911
卓郎	tfidf:0.00789008520911
見おとり	tfidf:0.00789008520911
ロングラン	tfidf:0.00789008520911
ひと目	tfidf:0.00789008520911
団子	tfidf:0.00789008520911
一人息子	tfidf:0.00789008520911
交代	tfidf:0.00789008520911
おおば比呂司	tfidf:0.00789008520911
合い言葉	tfidf:0.00789008520911
マン	tfidf:0.00789008520911
人気漫画	tfidf:0.00789008520911
島田啓三	tfidf:0.00789008520911
小市民	tfidf:0.00789008520911
頭シュ	tfidf:0.00789008520911
串	tfidf:0.00789008520911
新世	tfidf:0.00789008520911
宮尾しげを	tfidf:0.00789008520911
弓削	tfidf:0.00789008520911
筆者	tfidf:0.00789008520911
3人家族	tfidf:0.00789008520911
おもしろ	tfidf:0.00789008520911
ヨウ	tfidf:0.00789008520911
田河水泡	tfidf:0.00789008520911
邦生	tfidf:0.00789008520911
富士	tfidf:0.00789008520911
投稿者	tfidf:0.00789008520911
のらくろ	tfidf:0.00789008520911
ポテト	tfidf:0.00789008520911
和田邦坊	tfidf:0.00789008520911
邦輔	tfidf:0.00789008520911
バサミ	tfidf:0.00789008520911
冒険ダン吉	tfidf:0.00789008520911
イン	tfidf:0.00789008520911
物静か	tfidf:0.00789008520911
清水崑	tfidf:0.00789008520911
影響	tfidf:0.0073814878314
展	tfidf:0.00725315675379
以上	tfidf:0.00701312536899
批判精神	tfidf:0.00693402013248
定評	tfidf:0.00693402013248
共感	tfidf:0.00693402013248
